112571.00 ,194 ,0.41
112672.00 ,194 ,0.36
112774.00 ,194 ,0.36
112875.00 ,194 ,0.32
112976.00 ,194 ,0.32
113078.00 ,194 ,0.32
113178.00 ,194 ,0.34
113280.00 ,194 ,0.36
113381.00 ,194 ,0.33
113482.00 ,194 ,0.34
113584.00 ,194 ,0.34
113685.00 ,194 ,0.34
113786.00 ,194 ,0.33
113888.00 ,194 ,0.33
113989.00 ,194 ,0.35
114091.00 ,194 ,0.34
114191.00 ,194 ,0.35
114292.00 ,194 ,0.36
114394.00 ,194 ,0.35
114495.00 ,194 ,0.33
114596.00 ,194 ,0.35
114698.00 ,194 ,0.35
114799.00 ,194 ,0.34
114900.00 ,194 ,0.35
115002.00 ,193 ,0.34
115103.00 ,193 ,0.34
115204.00 ,193 ,0.28
115305.00 ,193 ,0.27
115406.00 ,193 ,0.30
115508.00 ,193 ,0.26
115609.00 ,193 ,0.27
115710.00 ,193 ,0.29
115812.00 ,193 ,0.37
115913.00 ,193 ,0.37
